timestamp, utilization.gpu [%], utilization.memory [%], power.draw [W], temperature.gpu
2025/11/29 23:52:13.962, 0, 0, 13.95, 54
2025/11/29 23:52:14.963, 0, 0, 13.87, 54
2025/11/29 23:52:15.963, 0, 0, 13.79, 54
2025/11/29 23:52:16.963, 0, 0, 13.74, 54
2025/11/29 23:52:17.963, 0, 0, 13.66, 54
2025/11/29 23:52:18.963, 0, 0, 13.70, 54
2025/11/29 23:52:19.964, 0, 0, 13.91, 54
2025/11/29 23:52:20.964, 0, 0, 13.98, 54
2025/11/29 23:52:21.964, 0, 0, 13.78, 54
2025/11/29 23:52:22.965, 5, 0, 13.71, 54
2025/11/29 23:52:23.966, 0, 0, 13.50, 54
2025/11/29 23:52:24.966, 0, 0, 13.48, 53
2025/11/29 23:52:25.966, 96, 0, 20.59, 55
2025/11/29 23:52:26.967, 83, 0, 30.20, 55
2025/11/29 23:52:27.967, 95, 0, 30.58, 56
2025/11/29 23:52:28.968, 94, 0, 30.43, 56
2025/11/29 23:52:29.968, 94, 0, 30.62, 56
2025/11/29 23:52:30.969, 95, 0, 30.61, 56
2025/11/29 23:52:31.970, 92, 0, 30.47, 56
2025/11/29 23:52:32.970, 0, 0, 22.85, 54
2025/11/29 23:52:33.971, 0, 0, 13.24, 53
2025/11/29 23:52:34.972, 0, 0, 13.10, 53
2025/11/29 23:52:35.972, 0, 0, 13.11, 53
2025/11/29 23:52:36.973, 0, 0, 13.11, 53
2025/11/29 23:52:37.973, 0, 0, 13.00, 52
2025/11/29 23:52:38.973, 1, 0, 14.29, 52
2025/11/29 23:52:39.973, 0, 0, 13.08, 52
2025/11/29 23:52:40.974, 0, 0, 7.86, 51
2025/11/29 23:52:41.974, 0, 0, 6.89, 51
2025/11/29 23:52:42.974, 0, 0, 7.07, 51
2025/11/29 23:52:43.975, 0, 0, 13.17, 51
2025/11/29 23:52:44.975, 0, 0, 12.48, 51
2025/11/29 23:52:45.976, 0, 0, 12.48, 51
2025/11/29 23:52:46.976, 0, 0, 13.91, 51
2025/11/29 23:52:47.976, 0, 0, 13.62, 51
2025/11/29 23:52:48.976, 0, 0, 13.58, 51
2025/11/29 23:52:49.976, 6, 0, 13.53, 51
2025/11/29 23:52:50.977, 28, 0, 16.03, 52
2025/11/29 23:52:51.977, 0, 0, 13.08, 51
2025/11/29 23:52:52.977, 0, 0, 12.70, 50
2025/11/29 23:52:53.978, 0, 0, 12.60, 50
2025/11/29 23:52:54.978, 0, 0, 12.66, 50
2025/11/29 23:52:55.978, 0, 0, 13.34, 50
2025/11/29 23:52:56.979, 0, 0, 13.98, 50
2025/11/29 23:52:57.979, 0, 0, 13.40, 51
2025/11/29 23:52:58.979, 0, 0, 13.38, 51
2025/11/29 23:52:59.980, 0, 0, 13.49, 51
2025/11/29 23:53:00.981, 0, 0, 13.43, 51
2025/11/29 23:53:01.982, 0, 0, 13.48, 51
2025/11/29 23:53:02.982, 0, 0, 13.35, 52
2025/11/29 23:53:03.982, 0, 0, 13.41, 52
2025/11/29 23:53:04.985, 0, 0, 13.57, 52
2025/11/29 23:53:05.986, 0, 0, 13.34, 52
2025/11/29 23:53:06.986, 0, 0, 13.51, 52
2025/11/29 23:53:07.986, 0, 0, 13.67, 52
2025/11/29 23:53:08.986, 0, 0, 13.44, 52
2025/11/29 23:53:09.987, 0, 0, 13.52, 52
2025/11/29 23:53:10.987, 0, 0, 13.62, 52
2025/11/29 23:53:11.988, 0, 0, 13.76, 52
2025/11/29 23:53:12.988, 3, 0, 13.35, 53
2025/11/29 23:53:13.988, 0, 0, 13.81, 53
2025/11/29 23:53:14.988, 0, 0, 13.67, 53
2025/11/29 23:53:15.989, 0, 0, 13.69, 53
2025/11/29 23:53:16.989, 0, 0, 13.69, 53
2025/11/29 23:53:17.989, 0, 0, 13.59, 53
2025/11/29 23:53:18.989, 0, 0, 13.62, 53
2025/11/29 23:53:19.990, 0, 0, 13.65, 53
2025/11/29 23:53:20.991, 0, 0, 13.63, 53
2025/11/29 23:53:21.991, 0, 0, 13.68, 53
2025/11/29 23:53:22.992, 0, 0, 13.58, 53
2025/11/29 23:53:23.992, 0, 0, 13.65, 53
2025/11/29 23:53:24.992, 0, 0, 13.60, 54
2025/11/29 23:53:25.992, 0, 0, 13.62, 54
2025/11/29 23:53:26.993, 0, 0, 13.71, 54
2025/11/29 23:53:27.993, 0, 0, 13.94, 54
2025/11/29 23:53:28.994, 0, 0, 13.58, 54
2025/11/29 23:53:29.994, 0, 0, 13.80, 54
2025/11/29 23:53:30.995, 0, 0, 13.82, 54
2025/11/29 23:53:31.995, 0, 0, 13.78, 54
2025/11/29 23:53:32.996, 0, 0, 13.79, 54
2025/11/29 23:53:33.996, 0, 0, 13.75, 54
2025/11/29 23:53:34.997, 0, 0, 13.95, 54
2025/11/29 23:53:35.998, 0, 0, 13.75, 54
2025/11/29 23:53:36.998, 0, 0, 14.07, 54
2025/11/29 23:53:37.999, 0, 0, 13.79, 54
2025/11/29 23:53:38.999, 0, 0, 13.75, 54
2025/11/29 23:53:39.999, 0, 0, 13.76, 54
2025/11/29 23:53:41.000, 0, 0, 13.90, 54
2025/11/29 23:53:42.000, 0, 0, 13.82, 54
2025/11/29 23:53:43.001, 0, 0, 13.96, 54
2025/11/29 23:53:44.001, 0, 0, 13.85, 54
2025/11/29 23:53:45.001, 0, 0, 13.82, 54
2025/11/29 23:53:46.002, 0, 0, 13.57, 54
2025/11/29 23:53:47.002, 1, 0, 13.38, 54
2025/11/29 23:53:48.002, 96, 0, 19.21, 56
2025/11/29 23:53:49.002, 94, 0, 30.46, 56
2025/11/29 23:53:50.003, 93, 0, 30.37, 56
2025/11/29 23:53:51.004, 95, 0, 30.63, 56
2025/11/29 23:53:52.004, 95, 0, 30.62, 56
2025/11/29 23:53:53.005, 94, 0, 30.51, 56
2025/11/29 23:53:54.005, 95, 0, 30.68, 56
2025/11/29 23:53:55.005, 95, 0, 30.62, 56
2025/11/29 23:53:56.006, 24, 0, 29.34, 55
2025/11/29 23:53:57.006, 0, 0, 13.34, 54
2025/11/29 23:53:58.006, 0, 0, 13.20, 54
2025/11/29 23:53:59.007, 0, 0, 13.10, 53
2025/11/29 23:54:00.008, 0, 0, 13.19, 53
2025/11/29 23:54:01.008, 0, 0, 13.13, 53
2025/11/29 23:54:02.008, 5, 0, 14.26, 53
2025/11/29 23:54:03.008, 1, 0, 13.31, 52
2025/11/29 23:54:04.009, 0, 0, 7.83, 51
2025/11/29 23:54:05.009, 0, 0, 6.89, 51
2025/11/29 23:54:06.010, 15, 0, 7.91, 52
2025/11/29 23:54:07.010, 0, 0, 12.88, 52
2025/11/29 23:54:08.010, 0, 0, 12.46, 52
2025/11/29 23:54:09.011, 11, 0, 12.57, 52
2025/11/29 23:54:10.011, 0, 0, 14.21, 51
2025/11/29 23:54:11.011, 0, 0, 13.95, 51
2025/11/29 23:54:12.011, 0, 0, 13.65, 51
2025/11/29 23:54:13.011, 9, 0, 14.62, 51
2025/11/29 23:54:14.012, 0, 0, 14.68, 51
2025/11/29 23:54:15.012, 0, 0, 12.74, 51
2025/11/29 23:54:16.012, 0, 0, 12.72, 51
2025/11/29 23:54:17.012, 0, 0, 12.67, 51
2025/11/29 23:54:18.012, 0, 0, 12.65, 50
2025/11/29 23:54:19.012, 0, 0, 12.86, 50
2025/11/29 23:54:20.012, 0, 0, 13.12, 50
2025/11/29 23:54:21.013, 0, 0, 13.82, 51
2025/11/29 23:54:22.013, 0, 0, 13.65, 51
2025/11/29 23:54:23.014, 0, 0, 13.50, 51
2025/11/29 23:54:24.014, 0, 0, 13.49, 51
2025/11/29 23:54:25.014, 0, 0, 13.68, 51
2025/11/29 23:54:26.014, 0, 0, 13.56, 52
2025/11/29 23:54:27.014, 0, 0, 13.62, 52
2025/11/29 23:54:28.017, 0, 0, 13.51, 52
2025/11/29 23:54:29.018, 0, 0, 13.47, 52
2025/11/29 23:54:30.018, 0, 0, 13.57, 52
2025/11/29 23:54:31.018, 0, 0, 13.54, 52
2025/11/29 23:54:32.019, 0, 0, 13.64, 52
2025/11/29 23:54:33.019, 0, 0, 13.79, 52
2025/11/29 23:54:34.019, 0, 0, 13.84, 53
2025/11/29 23:54:35.019, 0, 0, 13.57, 53
2025/11/29 23:54:36.020, 0, 0, 13.52, 53
2025/11/29 23:54:37.020, 0, 0, 13.63, 53
2025/11/29 23:54:38.020, 0, 0, 13.67, 53
2025/11/29 23:54:39.020, 0, 0, 13.71, 53
2025/11/29 23:54:40.021, 0, 0, 13.63, 53
2025/11/29 23:54:41.021, 0, 0, 13.52, 53
2025/11/29 23:54:42.021, 0, 0, 13.65, 53
2025/11/29 23:54:43.022, 0, 0, 13.65, 53
2025/11/29 23:54:44.023, 0, 0, 13.62, 53
2025/11/29 23:54:45.023, 0, 0, 13.76, 54
2025/11/29 23:54:46.023, 0, 0, 14.00, 54
2025/11/29 23:54:47.023, 0, 0, 13.75, 54
2025/11/29 23:54:48.023, 0, 0, 13.83, 54
2025/11/29 23:54:49.024, 0, 0, 13.77, 54
2025/11/29 23:54:50.024, 0, 0, 13.83, 54
2025/11/29 23:54:51.024, 0, 0, 13.73, 54
2025/11/29 23:54:52.024, 0, 0, 13.78, 54
2025/11/29 23:54:53.024, 0, 0, 13.77, 54
2025/11/29 23:54:54.025, 0, 0, 13.85, 54
2025/11/29 23:54:55.025, 0, 0, 13.78, 54
2025/11/29 23:54:56.028, 0, 0, 13.73, 54
2025/11/29 23:54:57.028, 0, 0, 13.83, 54
2025/11/29 23:54:58.029, 0, 0, 13.92, 54
2025/11/29 23:54:59.030, 0, 0, 13.82, 54
2025/11/29 23:55:00.030, 0, 0, 13.89, 54
2025/11/29 23:55:01.030, 0, 0, 13.87, 54
2025/11/29 23:55:02.030, 0, 0, 13.72, 54
2025/11/29 23:55:03.031, 0, 0, 13.88, 54
2025/11/29 23:55:04.031, 0, 0, 13.86, 54
2025/11/29 23:55:05.031, 0, 0, 13.91, 54
2025/11/29 23:55:06.032, 0, 0, 13.85, 54
2025/11/29 23:55:07.032, 0, 0, 13.83, 55
2025/11/29 23:55:08.032, 0, 0, 13.85, 55
2025/11/29 23:55:09.033, 0, 0, 13.98, 55
2025/11/29 23:55:10.033, 0, 0, 14.09, 55
2025/11/29 23:55:11.033, 0, 0, 13.97, 55
2025/11/29 23:55:12.035, 0, 0, 13.98, 55
2025/11/29 23:55:13.035, 1, 0, 13.49, 55
2025/11/29 23:55:14.036, 0, 0, 14.12, 55
2025/11/29 23:55:15.037, 0, 0, 14.12, 55
2025/11/29 23:55:16.037, 0, 0, 13.94, 55
2025/11/29 23:55:17.038, 0, 0, 13.69, 55
2025/11/29 23:55:18.038, 8, 0, 14.34, 55
2025/11/29 23:55:19.039, 1, 0, 13.98, 54
2025/11/29 23:55:20.039, 95, 0, 27.08, 56
2025/11/29 23:55:21.040, 90, 0, 30.36, 57
2025/11/29 23:55:22.040, 94, 0, 30.48, 56
2025/11/29 23:55:23.040, 95, 0, 30.59, 57
2025/11/29 23:55:24.041, 94, 0, 30.66, 57
2025/11/29 23:55:25.041, 95, 0, 30.61, 57
2025/11/29 23:55:26.042, 94, 0, 30.54, 57
2025/11/29 23:55:27.042, 95, 0, 30.60, 57
2025/11/29 23:55:28.042, 92, 0, 30.45, 57
2025/11/29 23:55:29.043, 0, 0, 27.79, 55
2025/11/29 23:55:30.043, 0, 0, 13.44, 54
2025/11/29 23:55:31.043, 0, 0, 13.28, 54
2025/11/29 23:55:32.044, 0, 0, 13.22, 54
2025/11/29 23:55:33.044, 0, 0, 13.17, 53
2025/11/29 23:55:34.044, 0, 0, 13.24, 53
2025/11/29 23:55:35.044, 17, 0, 13.49, 53
2025/11/29 23:55:36.044, 0, 0, 14.18, 53
2025/11/29 23:55:37.045, 0, 0, 13.15, 53
2025/11/29 23:55:38.045, 0, 0, 7.68, 52
2025/11/29 23:55:39.045, 0, 0, 6.99, 51
2025/11/29 23:55:40.045, 0, 0, 11.49, 52
2025/11/29 23:55:41.046, 0, 0, 12.52, 52
2025/11/29 23:55:42.046, 0, 0, 12.51, 52
2025/11/29 23:55:43.046, 28, 0, 13.13, 52
2025/11/29 23:55:44.046, 0, 0, 13.86, 52
2025/11/29 23:55:45.047, 0, 0, 14.28, 52
2025/11/29 23:55:46.047, 0, 0, 13.55, 51
2025/11/29 23:55:47.047, 3, 0, 13.56, 51
2025/11/29 23:55:48.048, 16, 0, 15.50, 52
2025/11/29 23:55:49.048, 0, 0, 13.63, 51
2025/11/29 23:55:50.048, 0, 0, 12.83, 51
2025/11/29 23:55:51.048, 0, 0, 12.74, 51
2025/11/29 23:55:52.049, 0, 0, 13.09, 51
2025/11/29 23:55:53.049, 0, 0, 13.11, 51
2025/11/29 23:55:54.049, 0, 0, 13.92, 51
2025/11/29 23:55:55.050, 0, 0, 13.82, 51
2025/11/29 23:55:56.051, 0, 0, 13.76, 51
2025/11/29 23:55:57.051, 0, 0, 13.62, 52
2025/11/29 23:55:58.052, 0, 0, 13.60, 52
2025/11/29 23:55:59.052, 0, 0, 13.55, 52
2025/11/29 23:56:00.053, 0, 0, 13.29, 52
2025/11/29 23:56:01.053, 0, 0, 13.55, 52
2025/11/29 23:56:02.053, 0, 0, 13.65, 52
2025/11/29 23:56:03.054, 0, 0, 13.53, 52
2025/11/29 23:56:04.054, 0, 0, 13.68, 52
2025/11/29 23:56:05.055, 0, 0, 13.55, 53
2025/11/29 23:56:06.055, 0, 0, 13.44, 53
2025/11/29 23:56:07.056, 0, 0, 13.51, 53
2025/11/29 23:56:08.056, 0, 0, 13.61, 53
2025/11/29 23:56:09.058, 0, 0, 13.68, 53
2025/11/29 23:56:10.058, 0, 0, 13.53, 53
2025/11/29 23:56:11.058, 0, 0, 13.61, 53
2025/11/29 23:56:12.059, 0, 0, 13.67, 53
2025/11/29 23:56:13.060, 0, 0, 13.48, 53
2025/11/29 23:56:14.060, 0, 0, 13.69, 53
2025/11/29 23:56:15.060, 0, 0, 13.92, 53
2025/11/29 23:56:16.061, 0, 0, 13.71, 54
2025/11/29 23:56:17.062, 0, 0, 13.72, 54
2025/11/29 23:56:18.062, 0, 0, 13.65, 54
2025/11/29 23:56:19.063, 0, 0, 13.74, 54
2025/11/29 23:56:20.065, 0, 0, 13.61, 54
2025/11/29 23:56:21.065, 0, 0, 13.73, 54
2025/11/29 23:56:22.065, 0, 0, 13.84, 54
2025/11/29 23:56:23.066, 0, 0, 14.20, 54
2025/11/29 23:56:24.068, 0, 0, 13.78, 54
2025/11/29 23:56:25.068, 0, 0, 13.81, 54
2025/11/29 23:56:26.069, 0, 0, 13.80, 54
2025/11/29 23:56:27.069, 0, 0, 13.83, 54
2025/11/29 23:56:28.070, 0, 0, 13.82, 54
2025/11/29 23:56:29.070, 0, 0, 13.81, 54
2025/11/29 23:56:30.070, 0, 0, 13.84, 54
2025/11/29 23:56:31.070, 0, 0, 13.83, 54
2025/11/29 23:56:32.070, 0, 0, 13.80, 55
2025/11/29 23:56:33.080, 0, 0, 13.81, 55
2025/11/29 23:56:34.081, 0, 0, 13.84, 55
2025/11/29 23:56:35.082, 0, 0, 13.86, 55
2025/11/29 23:56:36.082, 0, 0, 13.81, 55
2025/11/29 23:56:37.082, 0, 0, 13.89, 55
2025/11/29 23:56:38.083, 0, 0, 14.14, 55
2025/11/29 23:56:39.093, 0, 0, 14.05, 55
2025/11/29 23:56:40.093, 0, 0, 13.93, 55
2025/11/29 23:56:41.093, 0, 0, 14.00, 55
2025/11/29 23:56:42.094, 0, 0, 13.89, 55
2025/11/29 23:56:43.095, 0, 0, 13.99, 55
2025/11/29 23:56:44.095, 0, 0, 14.10, 55
2025/11/29 23:56:45.096, 0, 0, 13.89, 55
2025/11/29 23:56:46.097, 0, 0, 13.86, 55
2025/11/29 23:56:47.097, 0, 0, 13.80, 55
2025/11/29 23:56:48.097, 0, 0, 13.96, 55
2025/11/29 23:56:49.097, 0, 0, 13.92, 55
2025/11/29 23:56:50.098, 0, 0, 13.94, 55
2025/11/29 23:56:51.098, 0, 0, 13.87, 55
2025/11/29 23:56:52.098, 0, 0, 13.95, 55
2025/11/29 23:56:53.099, 0, 0, 13.99, 55
2025/11/29 23:56:54.099, 0, 0, 13.98, 55
2025/11/29 23:56:55.099, 0, 0, 13.96, 55
2025/11/29 23:56:56.100, 0, 0, 13.96, 55
2025/11/29 23:56:57.100, 0, 0, 14.01, 55
2025/11/29 23:56:58.101, 2, 0, 13.88, 55
2025/11/29 23:56:59.101, 0, 0, 13.57, 55
2025/11/29 23:57:00.102, 7, 0, 13.81, 55
2025/11/29 23:57:01.102, 96, 0, 24.33, 57
2025/11/29 23:57:02.102, 95, 0, 30.21, 57
2025/11/29 23:57:03.103, 96, 0, 30.41, 57
2025/11/29 23:57:04.104, 95, 0, 30.55, 57
2025/11/29 23:57:05.104, 94, 0, 30.51, 57
2025/11/29 23:57:06.104, 95, 0, 30.53, 57
2025/11/29 23:57:07.105, 94, 0, 30.47, 57
2025/11/29 23:57:08.105, 94, 0, 30.54, 57
2025/11/29 23:57:09.106, 94, 0, 30.54, 57
2025/11/29 23:57:10.106, 93, 0, 30.62, 57
2025/11/29 23:57:11.107, 95, 0, 30.63, 58
2025/11/29 23:57:12.107, 0, 0, 20.43, 55
2025/11/29 23:57:13.108, 0, 0, 13.27, 55
2025/11/29 23:57:14.108, 0, 0, 13.33, 54
2025/11/29 23:57:15.108, 0, 0, 13.24, 54
2025/11/29 23:57:16.108, 0, 0, 13.24, 54
2025/11/29 23:57:17.109, 0, 0, 13.26, 53
2025/11/29 23:57:18.109, 13, 0, 13.85, 53
2025/11/29 23:57:19.109, 0, 0, 14.08, 53
2025/11/29 23:57:20.110, 0, 0, 13.07, 53
2025/11/29 23:57:21.111, 0, 0, 7.62, 52
2025/11/29 23:57:22.111, 0, 0, 6.98, 52
2025/11/29 23:57:23.112, 0, 0, 12.00, 52
2025/11/29 23:57:24.112, 0, 0, 12.46, 52
2025/11/29 23:57:25.113, 0, 0, 12.49, 52
2025/11/29 23:57:26.114, 31, 0, 13.38, 52
2025/11/29 23:57:27.114, 0, 0, 13.71, 52
2025/11/29 23:57:28.114, 2, 0, 14.24, 52
2025/11/29 23:57:29.115, 0, 0, 13.39, 52
2025/11/29 23:57:30.115, 5, 0, 14.87, 52
2025/11/29 23:57:31.116, 0, 0, 15.08, 52
2025/11/29 23:57:32.116, 1, 0, 12.92, 51
2025/11/29 23:57:33.116, 0, 0, 13.05, 51
2025/11/29 23:57:34.117, 0, 0, 12.89, 51
2025/11/29 23:57:35.117, 0, 0, 12.87, 51
2025/11/29 23:57:36.118, 0, 0, 14.32, 51
2025/11/29 23:57:37.120, 0, 0, 13.65, 52
2025/11/29 23:57:38.131, 0, 0, 13.60, 52
2025/11/29 23:57:39.131, 0, 0, 13.74, 52
2025/11/29 23:57:40.131, 0, 0, 13.55, 52
2025/11/29 23:57:41.132, 0, 0, 13.55, 52
2025/11/29 23:57:42.134, 0, 0, 13.57, 52
2025/11/29 23:57:43.135, 0, 0, 13.75, 53
2025/11/29 23:57:44.135, 0, 0, 13.60, 53
2025/11/29 23:57:45.135, 0, 0, 13.70, 53
2025/11/29 23:57:46.136, 0, 0, 13.74, 53
2025/11/29 23:57:47.136, 0, 0, 13.70, 53
2025/11/29 23:57:48.137, 0, 0, 13.60, 53
2025/11/29 23:57:49.137, 0, 0, 13.63, 53
2025/11/29 23:57:50.138, 0, 0, 13.73, 53
2025/11/29 23:57:51.138, 0, 0, 13.74, 53
2025/11/29 23:57:52.139, 0, 0, 13.72, 53
2025/11/29 23:57:53.139, 0, 0, 13.77, 54
2025/11/29 23:57:54.140, 0, 0, 13.75, 54
2025/11/29 23:57:55.140, 0, 0, 13.76, 54
2025/11/29 23:57:56.141, 0, 0, 13.77, 54
2025/11/29 23:57:57.141, 0, 0, 13.78, 54
2025/11/29 23:57:58.141, 0, 0, 13.89, 54
2025/11/29 23:57:59.142, 0, 0, 13.88, 54
2025/11/29 23:58:00.142, 0, 0, 13.76, 54
2025/11/29 23:58:01.142, 0, 0, 14.04, 54
2025/11/29 23:58:02.142, 0, 0, 13.70, 54
2025/11/29 23:58:03.145, 0, 0, 13.72, 54
2025/11/29 23:58:04.145, 0, 0, 13.87, 54
2025/11/29 23:58:05.146, 0, 0, 13.81, 54
2025/11/29 23:58:06.146, 0, 0, 13.84, 54
2025/11/29 23:58:07.146, 0, 0, 13.76, 54
2025/11/29 23:58:08.147, 0, 0, 13.74, 55
2025/11/29 23:58:09.147, 0, 0, 13.92, 55
2025/11/29 23:58:10.147, 0, 0, 13.86, 55
2025/11/29 23:58:11.148, 0, 0, 13.96, 55
2025/11/29 23:58:12.148, 0, 0, 13.99, 55
2025/11/29 23:58:13.148, 0, 0, 13.93, 55
2025/11/29 23:58:14.149, 0, 0, 13.80, 55
2025/11/29 23:58:15.149, 0, 0, 14.00, 55
2025/11/29 23:58:16.149, 0, 0, 13.77, 55
2025/11/29 23:58:17.149, 0, 0, 13.82, 55
2025/11/29 23:58:18.150, 0, 0, 13.86, 55
2025/11/29 23:58:19.150, 0, 0, 13.98, 55
2025/11/29 23:58:20.150, 0, 0, 13.95, 55
2025/11/29 23:58:21.151, 0, 0, 13.84, 55
2025/11/29 23:58:22.151, 0, 0, 13.93, 55
2025/11/29 23:58:23.151, 0, 0, 13.96, 55
2025/11/29 23:58:24.151, 0, 0, 13.94, 55
2025/11/29 23:58:25.152, 0, 0, 14.00, 55
2025/11/29 23:58:26.153, 0, 0, 14.01, 55
2025/11/29 23:58:27.153, 0, 0, 14.07, 55
2025/11/29 23:58:28.153, 0, 0, 14.04, 55
2025/11/29 23:58:29.153, 0, 0, 13.97, 55
2025/11/29 23:58:30.155, 0, 0, 13.99, 55
2025/11/29 23:58:31.155, 0, 0, 14.11, 55
2025/11/29 23:58:32.156, 0, 0, 14.05, 55
2025/11/29 23:58:33.156, 0, 0, 14.01, 55
2025/11/29 23:58:34.157, 0, 0, 14.02, 55
2025/11/29 23:58:35.158, 0, 0, 14.18, 56
2025/11/29 23:58:36.158, 0, 0, 13.97, 56
2025/11/29 23:58:37.158, 0, 0, 13.98, 56
2025/11/29 23:58:38.159, 0, 0, 14.02, 56
2025/11/29 23:58:39.159, 0, 0, 13.94, 56
2025/11/29 23:58:40.159, 0, 0, 13.93, 56
2025/11/29 23:58:41.159, 0, 0, 13.94, 56
2025/11/29 23:58:42.160, 0, 0, 14.08, 56
2025/11/29 23:58:43.160, 0, 0, 14.13, 56
2025/11/29 23:58:44.161, 0, 0, 13.99, 56
2025/11/29 23:58:45.161, 0, 0, 13.95, 56
2025/11/29 23:58:46.161, 0, 0, 14.02, 56
2025/11/29 23:58:47.161, 0, 0, 13.99, 56
2025/11/29 23:58:48.162, 0, 0, 13.79, 56
2025/11/29 23:58:49.162, 5, 0, 13.95, 55
2025/11/29 23:58:50.162, 13, 0, 15.72, 56
2025/11/29 23:58:51.163, 95, 0, 30.48, 57
2025/11/29 23:58:52.163, 96, 0, 30.39, 57
2025/11/29 23:58:53.163, 96, 0, 30.52, 57
2025/11/29 23:58:54.164, 94, 0, 30.43, 57
2025/11/29 23:58:55.164, 95, 0, 30.38, 58
2025/11/29 23:58:56.165, 95, 0, 30.47, 58
2025/11/29 23:58:57.165, 95, 0, 30.53, 58
2025/11/29 23:58:58.166, 95, 0, 30.44, 58
2025/11/29 23:58:59.167, 95, 0, 30.41, 58
2025/11/29 23:59:00.167, 95, 0, 30.39, 58
2025/11/29 23:59:01.168, 94, 0, 30.61, 58
2025/11/29 23:59:02.169, 94, 0, 30.54, 58
2025/11/29 23:59:03.169, 0, 0, 17.31, 55
2025/11/29 23:59:04.169, 0, 0, 13.23, 55
2025/11/29 23:59:05.170, 0, 0, 13.20, 55
2025/11/29 23:59:06.170, 0, 0, 13.13, 54
2025/11/29 23:59:07.170, 0, 0, 13.05, 54
2025/11/29 23:59:08.171, 13, 0, 13.49, 54
2025/11/29 23:59:09.171, 3, 0, 14.07, 54
2025/11/29 23:59:10.171, 0, 0, 13.10, 53
2025/11/29 23:59:11.172, 0, 0, 7.66, 53
2025/11/29 23:59:12.173, 0, 0, 6.93, 52
2025/11/29 23:59:13.174, 3, 0, 6.81, 52
2025/11/29 23:59:14.174, 0, 0, 12.18, 53
2025/11/29 23:59:15.175, 0, 0, 12.54, 53
2025/11/29 23:59:16.175, 0, 0, 12.51, 53
2025/11/29 23:59:17.175, 41, 0, 14.05, 53
2025/11/29 23:59:18.176, 0, 0, 13.31, 52
2025/11/29 23:59:19.176, 0, 0, 14.24, 52
2025/11/29 23:59:20.177, 0, 0, 12.94, 52
2025/11/29 23:59:21.177, 1, 0, 15.82, 52
2025/11/29 23:59:22.177, 0, 0, 14.74, 52
2025/11/29 23:59:23.177, 0, 0, 13.13, 52
2025/11/29 23:59:24.177, 0, 0, 12.83, 52
2025/11/29 23:59:25.177, 0, 0, 12.75, 52
2025/11/29 23:59:26.178, 0, 0, 12.66, 51
2025/11/29 23:59:27.178, 0, 0, 13.73, 51
2025/11/29 23:59:28.179, 0, 0, 13.60, 52
2025/11/29 23:59:29.179, 0, 0, 13.71, 52
2025/11/29 23:59:30.179, 0, 0, 13.63, 52
2025/11/29 23:59:31.180, 0, 0, 13.56, 52
2025/11/29 23:59:32.180, 0, 0, 13.65, 53
2025/11/29 23:59:33.180, 0, 0, 13.81, 53
2025/11/29 23:59:34.180, 0, 0, 13.62, 53
2025/11/29 23:59:35.183, 0, 0, 13.58, 53
2025/11/29 23:59:36.184, 0, 0, 13.72, 53
2025/11/29 23:59:37.184, 0, 0, 13.66, 53
2025/11/29 23:59:38.185, 0, 0, 13.66, 53
2025/11/29 23:59:39.185, 0, 0, 13.72, 53
2025/11/29 23:59:40.186, 0, 0, 13.80, 53
2025/11/29 23:59:41.187, 0, 0, 13.74, 54
2025/11/29 23:59:42.187, 0, 0, 13.67, 54
2025/11/29 23:59:43.187, 0, 0, 13.70, 54
2025/11/29 23:59:44.187, 0, 0, 13.80, 54
2025/11/29 23:59:45.188, 0, 0, 13.79, 54
2025/11/29 23:59:46.189, 0, 0, 13.81, 54
2025/11/29 23:59:47.189, 0, 0, 13.77, 54
2025/11/29 23:59:48.189, 0, 0, 13.78, 54
2025/11/29 23:59:49.190, 0, 0, 13.66, 54
2025/11/29 23:59:50.190, 0, 0, 13.84, 54
2025/11/29 23:59:51.200, 0, 0, 13.85, 54
2025/11/29 23:59:52.200, 0, 0, 13.75, 54
2025/11/29 23:59:53.201, 0, 0, 13.88, 54
2025/11/29 23:59:54.201, 0, 0, 13.80, 54
2025/11/29 23:59:55.201, 0, 0, 13.91, 55
2025/11/29 23:59:56.201, 0, 0, 13.94, 55
2025/11/29 23:59:57.202, 0, 0, 14.23, 55
2025/11/29 23:59:58.202, 0, 0, 13.87, 55
2025/11/29 23:59:59.202, 0, 0, 13.89, 55
2025/11/30 00:00:00.202, 0, 0, 13.89, 55
2025/11/30 00:00:01.203, 0, 0, 13.94, 55
2025/11/30 00:00:02.203, 0, 0, 13.83, 55
2025/11/30 00:00:03.204, 0, 0, 13.85, 55
2025/11/30 00:00:04.205, 0, 0, 13.85, 55
2025/11/30 00:00:05.205, 0, 0, 13.89, 55
2025/11/30 00:00:06.205, 0, 0, 13.92, 55
2025/11/30 00:00:07.206, 0, 0, 13.96, 55
2025/11/30 00:00:08.206, 0, 0, 13.82, 55
2025/11/30 00:00:09.207, 0, 0, 13.89, 55
2025/11/30 00:00:10.207, 0, 0, 13.90, 55
2025/11/30 00:00:11.209, 0, 0, 13.94, 55
2025/11/30 00:00:12.211, 0, 0, 13.96, 55
2025/11/30 00:00:13.211, 0, 0, 13.91, 55
2025/11/30 00:00:14.211, 0, 0, 13.94, 55
