timestamp, utilization.gpu [%], power.draw [W], utilization.memory [%], temperature.gpu
2025/11/30 03:56:15.915,3,14.79,0.0,57.0
2025/11/30 03:56:16.916,3,14.55,0.0,57.0
2025/11/30 03:56:17.916,3,14.59,0.0,57.0
2025/11/30 03:56:18.916,2,14.26,0.0,57.0
2025/11/30 03:56:19.917,3,14.4,0.0,57.0
2025/11/30 03:56:20.918,2,14.31,0.0,57.0
2025/11/30 03:56:21.918,0,14.32,0.0,57.0
2025/11/30 03:56:22.918,3,14.39,0.0,57.0
2025/11/30 03:56:23.918,1,14.37,0.0,57.0
2025/11/30 03:56:24.920,3,14.46,0.0,57.0
2025/11/30 03:56:25.921,2,14.62,0.0,57.0
2025/11/30 03:56:26.921,1,14.38,0.0,57.0
2025/11/30 03:56:27.921,0,13.77,0.0,57.0
2025/11/30 03:56:28.922,3,14.34,0.0,57.0
2025/11/30 03:56:29.922,3,14.36,0.0,57.0
2025/11/30 03:56:30.922,3,14.39,0.0,57.0
2025/11/30 03:56:31.923,3,14.35,0.0,57.0
2025/11/30 03:56:32.923,3,14.64,0.0,57.0
2025/11/30 03:56:33.925,3,14.57,0.0,57.0
2025/11/30 03:56:34.926,3,14.48,0.0,58.0
2025/11/30 03:56:35.927,3,14.68,0.0,58.0
2025/11/30 03:56:36.928,3,14.64,0.0,57.0
2025/11/30 03:56:37.928,3,14.54,0.0,57.0
2025/11/30 03:56:38.928,3,14.63,0.0,58.0
2025/11/30 03:56:39.930,3,14.76,0.0,57.0
2025/11/30 03:56:40.931,2,14.44,0.0,57.0
2025/11/30 03:56:41.931,0,14.18,0.0,57.0
2025/11/30 03:56:42.931,3,14.45,0.0,57.0
2025/11/30 03:56:43.932,3,14.53,0.0,57.0
2025/11/30 03:56:44.934,3,14.36,0.0,57.0
2025/11/30 03:56:45.935,3,14.42,0.0,57.0
2025/11/30 03:56:46.936,0,14.3,0.0,58.0
2025/11/30 03:56:47.936,3,14.44,0.0,58.0
2025/11/30 03:56:48.936,3,14.69,0.0,58.0
2025/11/30 03:56:49.936,3,14.67,0.0,58.0
2025/11/30 03:56:50.937,3,14.36,0.0,58.0
2025/11/30 03:56:51.937,3,14.33,0.0,58.0
2025/11/30 03:56:52.937,3,14.35,0.0,58.0
2025/11/30 03:56:53.938,3,14.3,0.0,58.0
2025/11/30 03:56:54.939,3,14.28,0.0,58.0
2025/11/30 03:56:55.939,3,13.9,0.0,57.0
2025/11/30 03:56:56.939,4,13.75,0.0,57.0
2025/11/30 03:56:57.939,2,13.95,0.0,56.0
2025/11/30 03:56:58.940,3,18.71,0.0,58.0
2025/11/30 03:56:59.940,95,28.92,0.0,58.0
2025/11/30 03:57:00.940,93,29.4,0.0,59.0
2025/11/30 03:57:01.941,94,30.04,0.0,59.0
2025/11/30 03:57:02.941,95,31.16,0.0,59.0
2025/11/30 03:57:03.942,94,29.91,0.0,59.0
2025/11/30 03:57:04.942,94,31.06,0.0,59.0
2025/11/30 03:57:05.943,94,30.61,0.0,59.0
2025/11/30 03:57:06.943,94,30.39,0.0,59.0
2025/11/30 03:57:07.944,94,31.23,0.0,59.0
2025/11/30 03:57:08.944,95,29.97,0.0,59.0
2025/11/30 03:57:09.945,94,31.21,0.0,59.0
2025/11/30 03:57:10.945,94,30.47,0.0,59.0
2025/11/30 03:57:11.946,95,30.54,0.0,59.0
2025/11/30 03:57:12.946,95,31.11,0.0,59.0
2025/11/30 03:57:13.947,94,29.98,0.0,59.0
2025/11/30 03:57:14.947,94,31.28,0.0,59.0
2025/11/30 03:57:15.948,95,30.37,0.0,59.0
2025/11/30 03:57:16.948,93,30.59,0.0,59.0
2025/11/30 03:57:17.949,94,31.03,0.0,59.0
2025/11/30 03:57:18.949,93,29.91,0.0,59.0
2025/11/30 03:57:19.950,95,31.39,0.0,59.0
2025/11/30 03:57:20.950,94,30.36,0.0,59.0
2025/11/30 03:57:21.951,92,30.68,0.0,59.0
2025/11/30 03:57:22.951,94,30.78,0.0,59.0
2025/11/30 03:57:23.952,94,29.84,0.0,59.0
2025/11/30 03:57:24.952,95,31.45,0.0,59.0
2025/11/30 03:57:25.953,95,30.25,0.0,59.0
2025/11/30 03:57:26.953,3,19.31,0.0,57.0
2025/11/30 03:57:27.953,0,13.11,0.0,56.0
2025/11/30 03:57:28.953,1,13.64,0.0,56.0
2025/11/30 03:57:29.953,3,13.53,0.0,56.0
2025/11/30 03:57:30.953,3,13.52,0.0,55.0
2025/11/30 03:57:31.954,3,13.43,0.0,55.0
2025/11/30 03:57:32.955,24,14.6,0.0,55.0
2025/11/30 03:57:33.955,3,13.76,0.0,55.0
2025/11/30 03:57:34.955,3,11.32,0.0,54.0
2025/11/30 03:57:35.955,3,7.16,0.0,54.0
2025/11/30 03:57:36.956,4,7.96,0.0,54.0
2025/11/30 03:57:37.956,0,13.25,0.0,54.0
2025/11/30 03:57:38.957,0,12.98,0.0,54.0
2025/11/30 03:57:39.957,0,12.86,0.0,54.0
2025/11/30 03:57:40.957,30,14.34,0.0,54.0
2025/11/30 03:57:41.957,3,14.07,0.0,54.0
2025/11/30 03:57:42.960,0,14.31,0.0,54.0
2025/11/30 03:57:43.960,3,13.79,0.0,53.0
2025/11/30 03:57:44.960,6,16.36,0.0,54.0
2025/11/30 03:57:45.961,8,16.48,0.0,53.0
2025/11/30 03:57:46.961,3,13.54,0.0,53.0
2025/11/30 03:57:47.961,3,13.22,0.0,53.0
2025/11/30 03:57:48.961,3,13.0,0.0,53.0
2025/11/30 03:57:49.962,3,13.2,0.0,53.0
2025/11/30 03:57:50.962,3,13.64,0.0,53.0
2025/11/30 03:57:51.962,1,14.24,0.0,53.0
2025/11/30 03:57:52.963,3,13.81,0.0,53.0
2025/11/30 03:57:53.963,3,13.82,0.0,53.0
2025/11/30 03:57:54.964,3,13.74,0.0,53.0
2025/11/30 03:57:55.964,3,13.68,0.0,53.0
2025/11/30 03:57:56.964,3,13.84,0.0,54.0
2025/11/30 03:57:57.965,3,13.91,0.0,54.0
2025/11/30 03:57:58.965,3,14.06,0.0,54.0
2025/11/30 03:57:59.966,3,14.07,0.0,54.0
2025/11/30 03:58:00.966,3,14.16,0.0,54.0
2025/11/30 03:58:01.967,3,14.07,0.0,54.0
2025/11/30 03:58:02.968,3,14.1,0.0,54.0
2025/11/30 03:58:03.968,3,13.9,0.0,55.0
2025/11/30 03:58:04.968,3,14.11,0.0,55.0
2025/11/30 03:58:05.969,3,14.09,0.0,55.0
2025/11/30 03:58:06.969,3,13.86,0.0,55.0
2025/11/30 03:58:07.970,3,14.09,0.0,55.0
2025/11/30 03:58:08.970,3,14.06,0.0,55.0
2025/11/30 03:58:09.970,3,13.91,0.0,55.0
2025/11/30 03:58:10.970,3,14.39,0.0,55.0
2025/11/30 03:58:11.971,3,14.02,0.0,55.0
2025/11/30 03:58:12.973,3,14.1,0.0,55.0
2025/11/30 03:58:13.974,3,13.9,0.0,55.0
2025/11/30 03:58:14.974,3,14.06,0.0,55.0
2025/11/30 03:58:15.974,3,14.15,0.0,55.0
2025/11/30 03:58:16.974,3,14.23,0.0,55.0
2025/11/30 03:58:17.974,3,14.06,0.0,56.0
2025/11/30 03:58:18.975,0,14.08,0.0,56.0
2025/11/30 03:58:19.975,3,14.33,0.0,56.0
2025/11/30 03:58:20.975,0,14.13,0.0,56.0
2025/11/30 03:58:21.976,3,14.27,0.0,56.0
2025/11/30 03:58:22.976,3,14.05,0.0,56.0
2025/11/30 03:58:23.977,0,14.19,0.0,56.0
2025/11/30 03:58:24.977,3,14.21,0.0,56.0
2025/11/30 03:58:25.977,3,13.91,0.0,56.0
2025/11/30 03:58:26.977,3,13.56,0.0,55.0
2025/11/30 03:58:27.977,3,13.43,0.0,55.0
2025/11/30 03:58:28.977,10,15.67,0.0,55.0
2025/11/30 03:58:29.978,90,30.67,0.0,57.0
2025/11/30 03:58:30.979,93,30.74,0.0,57.0
2025/11/30 03:58:31.980,95,30.65,0.0,57.0
2025/11/30 03:58:32.980,95,30.79,0.0,58.0
2025/11/30 03:58:33.980,95,30.86,0.0,58.0
2025/11/30 03:58:34.981,95,22.88,0.0,55.0
2025/11/30 03:58:35.981,3,13.5,0.0,55.0
2025/11/30 03:58:36.981,3,13.38,0.0,55.0
2025/11/30 03:58:37.982,3,13.21,0.0,54.0
2025/11/30 03:58:38.982,3,13.25,0.0,54.0
2025/11/30 03:58:39.983,3,13.2,0.0,54.0
2025/11/30 03:58:40.983,3,13.23,0.0,54.0
2025/11/30 03:58:41.984,18,14.2,0.0,54.0
2025/11/30 03:58:42.984,3,13.44,0.0,54.0
2025/11/30 03:58:43.984,3,10.76,0.0,53.0
2025/11/30 03:58:44.985,4,6.88,0.0,52.0
2025/11/30 03:58:45.985,3,6.73,0.0,52.0
2025/11/30 03:58:46.986,13,11.01,0.0,53.0
2025/11/30 03:58:47.986,0,12.63,0.0,53.0
2025/11/30 03:58:48.987,0,12.57,0.0,53.0
2025/11/30 03:58:49.988,0,13.43,0.0,53.0
2025/11/30 03:58:50.988,3,13.71,0.0,52.0
2025/11/30 03:58:51.988,0,14.11,0.0,53.0
2025/11/30 03:58:52.988,3,13.93,0.0,52.0
2025/11/30 03:58:53.989,9,13.53,0.0,52.0
2025/11/30 03:58:54.989,12,18.06,0.0,53.0
2025/11/30 03:58:55.990,3,13.76,0.0,52.0
2025/11/30 03:58:56.990,4,13.17,0.0,52.0
2025/11/30 03:58:57.990,3,13.04,0.0,52.0
2025/11/30 03:58:58.991,3,13.0,0.0,52.0
2025/11/30 03:58:59.991,3,13.75,0.0,52.0
2025/11/30 03:59:00.991,2,14.43,0.0,52.0
2025/11/30 03:59:01.992,3,13.8,0.0,52.0
2025/11/30 03:59:02.992,3,13.72,0.0,52.0
2025/11/30 03:59:03.993,3,13.86,0.0,52.0
2025/11/30 03:59:04.993,3,13.72,0.0,53.0
2025/11/30 03:59:05.993,2,13.49,0.0,53.0
2025/11/30 03:59:06.994,3,13.69,0.0,53.0
2025/11/30 03:59:07.994,3,13.78,0.0,53.0
2025/11/30 03:59:08.994,3,13.81,0.0,53.0
2025/11/30 03:59:09.994,3,14.07,0.0,54.0
2025/11/30 03:59:10.994,3,13.88,0.0,54.0
2025/11/30 03:59:11.997,2,13.97,0.0,54.0
2025/11/30 03:59:12.998,3,14.14,0.0,54.0
2025/11/30 03:59:13.998,3,14.22,0.0,54.0
2025/11/30 03:59:14.998,3,13.98,0.0,54.0
2025/11/30 03:59:15.998,3,14.02,0.0,54.0
2025/11/30 03:59:16.999,3,13.94,0.0,54.0
2025/11/30 03:59:18.000,3,14.04,0.0,54.0
2025/11/30 03:59:19.001,3,13.93,0.0,54.0
2025/11/30 03:59:20.001,3,14.01,0.0,55.0
2025/11/30 03:59:21.001,3,13.99,0.0,55.0
2025/11/30 03:59:22.001,3,14.21,0.0,55.0
2025/11/30 03:59:23.002,3,14.03,0.0,55.0
2025/11/30 03:59:24.003,3,14.13,0.0,55.0
2025/11/30 03:59:25.003,3,14.12,0.0,55.0
2025/11/30 03:59:26.003,3,14.01,0.0,55.0
2025/11/30 03:59:27.003,3,14.09,0.0,55.0
2025/11/30 03:59:28.004,3,14.0,0.0,55.0
2025/11/30 03:59:29.005,0,13.59,0.0,55.0
2025/11/30 03:59:30.005,0,14.12,0.0,55.0
2025/11/30 03:59:31.006,3,14.11,0.0,55.0
2025/11/30 03:59:32.006,3,14.31,0.0,55.0
2025/11/30 03:59:33.006,3,14.08,0.0,55.0
2025/11/30 03:59:34.006,3,14.3,0.0,55.0
2025/11/30 03:59:35.009,3,14.27,0.0,56.0
2025/11/30 03:59:36.010,3,14.21,0.0,56.0
2025/11/30 03:59:37.010,2,14.01,0.0,56.0
2025/11/30 03:59:38.010,3,14.06,0.0,56.0
2025/11/30 03:59:39.011,3,14.28,0.0,56.0
2025/11/30 03:59:40.011,3,14.32,0.0,56.0
2025/11/30 03:59:41.012,2,14.23,0.0,56.0
2025/11/30 03:59:42.012,3,14.09,0.0,56.0
2025/11/30 03:59:43.013,2,14.31,0.0,56.0
2025/11/30 03:59:44.013,3,14.2,0.0,56.0
2025/11/30 03:59:45.014,3,14.3,0.0,56.0
2025/11/30 03:59:46.014,3,14.31,0.0,56.0
2025/11/30 03:59:47.014,3,13.95,0.0,56.0
2025/11/30 03:59:48.014,3,14.11,0.0,56.0
2025/11/30 03:59:49.015,3,14.23,0.0,56.0
2025/11/30 03:59:50.015,3,14.15,0.0,56.0
2025/11/30 03:59:51.015,3,14.04,0.0,56.0
2025/11/30 03:59:52.015,3,13.7,0.0,56.0
2025/11/30 03:59:53.016,3,13.51,0.0,55.0
2025/11/30 03:59:54.016,3,14.43,0.0,55.0
2025/11/30 03:59:55.016,40,22.44,0.0,57.0
2025/11/30 03:59:56.017,91,28.79,0.0,57.0
2025/11/30 03:59:57.017,94,30.92,0.0,57.0
2025/11/30 03:59:58.017,95,30.89,0.0,58.0
2025/11/30 03:59:59.018,95,31.16,0.0,58.0
2025/11/30 04:00:00.018,95,31.19,0.0,58.0
2025/11/30 04:00:01.018,95,30.96,0.0,58.0
2025/11/30 04:00:02.019,95,31.27,0.0,58.0
2025/11/30 04:00:03.019,94,31.24,0.0,58.0
2025/11/30 04:00:04.020,3,15.62,0.0,55.0
2025/11/30 04:00:05.020,3,13.44,0.0,55.0
2025/11/30 04:00:06.020,3,13.35,0.0,55.0
2025/11/30 04:00:07.020,3,13.33,0.0,54.0
2025/11/30 04:00:08.020,2,13.3,0.0,54.0
2025/11/30 04:00:09.021,3,13.51,0.0,54.0
2025/11/30 04:00:10.021,20,14.43,0.0,54.0
2025/11/30 04:00:11.021,3,13.33,0.0,54.0
2025/11/30 04:00:12.022,4,11.01,0.0,53.0
2025/11/30 04:00:13.022,4,6.94,0.0,53.0
2025/11/30 04:00:14.022,3,7.12,0.0,52.0
2025/11/30 04:00:15.023,3,13.35,0.0,53.0
2025/11/30 04:00:16.023,0,12.63,0.0,53.0
2025/11/30 04:00:17.023,0,12.6,0.0,53.0
2025/11/30 04:00:18.023,30,14.05,0.0,53.0
2025/11/30 04:00:19.024,3,13.95,0.0,53.0
2025/11/30 04:00:20.024,3,14.39,0.0,53.0
2025/11/30 04:00:21.024,3,13.48,0.0,52.0
2025/11/30 04:00:22.024,6,15.41,0.0,55.0
2025/11/30 04:00:23.024,10,16.28,0.0,53.0
2025/11/30 04:00:24.024,3,13.63,0.0,52.0
2025/11/30 04:00:25.025,3,13.12,0.0,52.0
2025/11/30 04:00:26.025,3,12.89,0.0,52.0
2025/11/30 04:00:27.025,3,12.89,0.0,52.0
2025/11/30 04:00:28.025,3,12.95,0.0,52.0
2025/11/30 04:00:29.025,3,12.91,0.0,52.0
2025/11/30 04:00:30.025,0,14.31,0.0,52.0
2025/11/30 04:00:31.026,2,13.94,0.0,52.0
2025/11/30 04:00:32.026,3,13.61,0.0,52.0
2025/11/30 04:00:33.026,3,13.62,0.0,52.0
2025/11/30 04:00:34.027,3,13.69,0.0,53.0
2025/11/30 04:00:35.027,3,13.75,0.0,53.0
2025/11/30 04:00:36.028,3,13.57,0.0,53.0
2025/11/30 04:00:37.028,3,13.7,0.0,53.0
2025/11/30 04:00:38.028,3,13.91,0.0,53.0
2025/11/30 04:00:39.029,3,13.86,0.0,53.0
2025/11/30 04:00:40.029,3,13.91,0.0,53.0
2025/11/30 04:00:41.029,3,13.92,0.0,54.0
2025/11/30 04:00:42.030,3,13.9,0.0,54.0
2025/11/30 04:00:43.031,3,13.72,0.0,54.0
2025/11/30 04:00:44.031,3,14.03,0.0,54.0
2025/11/30 04:00:45.031,3,13.88,0.0,54.0
2025/11/30 04:00:46.031,3,14.14,0.0,54.0
2025/11/30 04:00:47.032,3,14.07,0.0,54.0
2025/11/30 04:00:48.032,3,13.79,0.0,54.0
2025/11/30 04:00:49.033,3,13.76,0.0,54.0
2025/11/30 04:00:50.033,3,13.91,0.0,54.0
2025/11/30 04:00:51.034,3,14.1,0.0,55.0
2025/11/30 04:00:52.035,3,14.2,0.0,55.0
2025/11/30 04:00:53.036,3,13.93,0.0,55.0
2025/11/30 04:00:54.036,3,14.09,0.0,55.0
2025/11/30 04:00:55.036,3,13.86,0.0,55.0
2025/11/30 04:00:56.036,3,13.89,0.0,55.0
2025/11/30 04:00:57.037,2,13.87,0.0,55.0
2025/11/30 04:00:58.037,3,14.06,0.0,55.0
2025/11/30 04:00:59.038,3,14.01,0.0,55.0
2025/11/30 04:01:00.038,3,14.02,0.0,55.0
2025/11/30 04:01:01.039,3,13.86,0.0,55.0
2025/11/30 04:01:02.040,2,14.11,0.0,55.0
2025/11/30 04:01:03.040,2,14.13,0.0,55.0
2025/11/30 04:01:04.040,2,13.95,0.0,55.0
2025/11/30 04:01:05.040,3,14.15,0.0,55.0
2025/11/30 04:01:06.041,0,14.11,0.0,56.0
2025/11/30 04:01:07.043,0,13.93,0.0,56.0
2025/11/30 04:01:08.043,3,14.27,0.0,55.0
2025/11/30 04:01:09.044,2,14.03,0.0,56.0
2025/11/30 04:01:10.044,3,14.28,0.0,56.0
2025/11/30 04:01:11.046,3,14.15,0.0,56.0
2025/11/30 04:01:12.047,3,14.19,0.0,56.0
2025/11/30 04:01:13.047,2,13.98,0.0,56.0
2025/11/30 04:01:14.047,3,14.24,0.0,56.0
2025/11/30 04:01:15.047,3,14.48,0.0,56.0
2025/11/30 04:01:16.053,2,14.33,0.0,56.0
2025/11/30 04:01:17.053,3,14.31,0.0,56.0
2025/11/30 04:01:18.054,2,14.15,0.0,56.0
2025/11/30 04:01:19.055,0,14.02,0.0,56.0
2025/11/30 04:01:20.055,2,14.19,0.0,56.0
2025/11/30 04:01:21.056,3,14.54,0.0,56.0
2025/11/30 04:01:22.056,3,14.42,0.0,56.0
2025/11/30 04:01:23.056,3,14.21,0.0,56.0
2025/11/30 04:01:24.057,1,14.1,0.0,56.0
2025/11/30 04:01:25.057,3,14.13,0.0,56.0
2025/11/30 04:01:26.058,3,14.45,0.0,56.0
2025/11/30 04:01:27.058,3,14.53,0.0,56.0
2025/11/30 04:01:28.058,0,13.83,0.0,56.0
2025/11/30 04:01:29.059,0,13.68,0.0,56.0
2025/11/30 04:01:30.059,0,13.96,0.0,57.0
2025/11/30 04:01:31.060,2,14.37,0.0,56.0
2025/11/30 04:01:32.061,3,14.18,0.0,56.0
2025/11/30 04:01:33.062,3,14.51,0.0,56.0
2025/11/30 04:01:34.062,3,14.33,0.0,56.0
2025/11/30 04:01:35.063,3,14.54,0.0,57.0
2025/11/30 04:01:36.064,3,14.66,0.0,57.0
2025/11/30 04:01:37.064,3,14.4,0.0,57.0
2025/11/30 04:01:38.065,5,13.92,0.0,56.0
2025/11/30 04:01:39.065,3,13.59,0.0,56.0
2025/11/30 04:01:40.065,3,13.83,0.0,56.0
2025/11/30 04:01:41.065,14,14.46,0.0,55.0
2025/11/30 04:01:42.065,95,29.53,0.0,58.0
2025/11/30 04:01:43.066,94,30.76,0.0,58.0
2025/11/30 04:01:44.066,94,30.95,0.0,58.0
2025/11/30 04:01:45.066,95,31.08,0.0,58.0
2025/11/30 04:01:46.066,94,31.15,0.0,58.0
2025/11/30 04:01:47.067,95,31.08,0.0,59.0
2025/11/30 04:01:48.068,94,31.1,0.0,58.0
2025/11/30 04:01:49.068,95,31.2,0.0,58.0
2025/11/30 04:01:50.069,95,31.15,0.0,58.0
2025/11/30 04:01:51.069,95,31.06,0.0,58.0
2025/11/30 04:01:52.070,95,31.24,0.0,58.0
2025/11/30 04:01:53.071,3,15.94,0.0,56.0
2025/11/30 04:01:54.071,3,13.59,0.0,56.0
2025/11/30 04:01:55.072,2,13.56,0.0,55.0
2025/11/30 04:01:56.072,3,13.52,0.0,55.0
2025/11/30 04:01:57.072,4,13.51,0.0,55.0
2025/11/30 04:01:58.073,3,13.4,0.0,54.0
2025/11/30 04:01:59.073,3,13.53,0.0,54.0
2025/11/30 04:02:00.074,19,14.64,0.0,54.0
2025/11/30 04:02:01.074,4,13.36,0.0,54.0
2025/11/30 04:02:02.074,3,10.95,0.0,53.0
2025/11/30 04:02:03.075,4,7.04,0.0,53.0
2025/11/30 04:02:04.075,10,9.3,0.0,53.0
2025/11/30 04:02:05.076,0,12.87,0.0,53.0
2025/11/30 04:02:06.077,0,12.68,0.0,53.0
2025/11/30 04:02:07.077,0,12.61,0.0,53.0
2025/11/30 04:02:08.078,44,14.21,0.0,53.0
2025/11/30 04:02:09.078,2,14.44,0.0,53.0
2025/11/30 04:02:10.078,3,14.39,0.0,53.0
2025/11/30 04:02:11.078,3,13.17,0.0,53.0
2025/11/30 04:02:12.079,12,15.66,0.0,53.0
2025/11/30 04:02:13.079,20,16.57,0.0,53.0
2025/11/30 04:02:14.079,3,13.27,0.0,52.0
2025/11/30 04:02:15.079,3,12.93,0.0,52.0
2025/11/30 04:02:16.079,3,12.87,0.0,52.0
2025/11/30 04:02:17.080,3,12.87,0.0,52.0
2025/11/30 04:02:18.080,3,13.16,0.0,52.0
2025/11/30 04:02:19.080,1,14.29,0.0,52.0
2025/11/30 04:02:20.080,0,13.39,0.0,52.0
2025/11/30 04:02:21.080,2,13.93,0.0,52.0
2025/11/30 04:02:22.080,3,13.8,0.0,53.0
2025/11/30 04:02:23.082,3,13.88,0.0,53.0
2025/11/30 04:02:24.083,3,13.77,0.0,53.0
2025/11/30 04:02:25.083,3,13.95,0.0,53.0
2025/11/30 04:02:26.083,3,13.93,0.0,53.0
2025/11/30 04:02:27.083,3,13.92,0.0,53.0
2025/11/30 04:02:28.084,3,13.99,0.0,54.0
2025/11/30 04:02:29.085,0,13.68,0.0,54.0
2025/11/30 04:02:30.085,3,14.28,0.0,54.0
2025/11/30 04:02:31.085,3,14.09,0.0,54.0
2025/11/30 04:02:32.088,3,14.5,0.0,54.0
2025/11/30 04:02:33.089,1,13.87,0.0,54.0
2025/11/30 04:02:34.090,3,13.97,0.0,54.0
2025/11/30 04:02:35.090,3,13.94,0.0,54.0
2025/11/30 04:02:36.091,0,14.2,0.0,54.0
2025/11/30 04:02:37.091,3,14.46,0.0,55.0
2025/11/30 04:02:38.091,4,14.37,0.0,55.0
2025/11/30 04:02:39.092,3,14.07,0.0,55.0
2025/11/30 04:02:40.092,3,14.43,0.0,55.0
2025/11/30 04:02:41.092,3,14.0,0.0,55.0
2025/11/30 04:02:42.095,3,14.31,0.0,55.0
2025/11/30 04:02:43.096,3,14.05,0.0,55.0
2025/11/30 04:02:44.096,2,14.02,0.0,55.0
2025/11/30 04:02:45.097,3,14.22,0.0,55.0
2025/11/30 04:02:46.097,3,14.04,0.0,55.0
2025/11/30 04:02:47.098,3,14.24,0.0,55.0
2025/11/30 04:02:48.099,3,14.35,0.0,55.0
2025/11/30 04:02:49.099,3,14.07,0.0,55.0
2025/11/30 04:02:50.099,3,14.09,0.0,55.0
2025/11/30 04:02:51.100,3,14.1,0.0,55.0
2025/11/30 04:02:52.101,3,14.16,0.0,56.0
2025/11/30 04:02:53.102,3,14.23,0.0,56.0
2025/11/30 04:02:54.103,3,14.2,0.0,56.0
2025/11/30 04:02:55.104,3,14.07,0.0,56.0
2025/11/30 04:02:56.104,3,14.31,0.0,56.0
2025/11/30 04:02:57.105,3,13.89,0.0,56.0
2025/11/30 04:02:58.105,3,14.44,0.0,56.0
2025/11/30 04:02:59.105,0,14.0,0.0,56.0
2025/11/30 04:03:00.106,2,14.36,0.0,56.0
2025/11/30 04:03:01.106,3,14.58,0.0,56.0
2025/11/30 04:03:02.107,3,14.19,0.0,56.0
2025/11/30 04:03:03.108,0,14.03,0.0,56.0
2025/11/30 04:03:04.108,0,14.19,0.0,56.0
2025/11/30 04:03:05.109,3,14.15,0.0,56.0
2025/11/30 04:03:06.111,1,14.19,0.0,56.0
2025/11/30 04:03:07.112,3,14.21,0.0,56.0
2025/11/30 04:03:08.113,3,14.38,0.0,56.0
2025/11/30 04:03:09.113,3,14.61,0.0,56.0
2025/11/30 04:03:10.114,3,14.38,0.0,56.0
2025/11/30 04:03:11.114,3,14.58,0.0,56.0
2025/11/30 04:03:12.114,3,14.34,0.0,56.0
2025/11/30 04:03:13.116,3,13.97,0.0,56.0
2025/11/30 04:03:14.116,3,14.58,0.0,56.0
2025/11/30 04:03:15.116,3,14.42,0.0,56.0
2025/11/30 04:03:16.116,3,14.32,0.0,57.0
2025/11/30 04:03:17.117,0,14.13,0.0,57.0
2025/11/30 04:03:18.117,3,14.39,0.0,57.0
2025/11/30 04:03:19.118,1,14.47,0.0,57.0
2025/11/30 04:03:20.118,3,14.03,0.0,57.0
2025/11/30 04:03:21.118,3,14.24,0.0,57.0
2025/11/30 04:03:22.118,0,14.4,0.0,57.0
2025/11/30 04:03:23.119,3,14.39,0.0,57.0
2025/11/30 04:03:24.119,3,14.5,0.0,57.0
2025/11/30 04:03:25.120,3,14.26,0.0,57.0
2025/11/30 04:03:26.120,3,14.35,0.0,57.0
2025/11/30 04:03:27.120,3,14.2,0.0,57.0
2025/11/30 04:03:28.120,3,14.07,0.0,57.0
2025/11/30 04:03:29.120,0,13.68,0.0,57.0
2025/11/30 04:03:30.120,3,14.67,0.0,57.0
2025/11/30 04:03:31.121,3,14.34,0.0,57.0
2025/11/30 04:03:32.121,3,14.31,0.0,57.0
2025/11/30 04:03:33.122,3,14.35,0.0,57.0
2025/11/30 04:03:34.122,3,14.47,0.0,57.0
2025/11/30 04:03:35.125,3,14.29,0.0,57.0
2025/11/30 04:03:36.125,3,14.19,0.0,57.0
2025/11/30 04:03:37.126,3,14.3,0.0,57.0
2025/11/30 04:03:38.126,3,14.35,0.0,57.0
2025/11/30 04:03:39.129,3,14.37,0.0,57.0
2025/11/30 04:03:40.129,3,14.48,0.0,57.0
2025/11/30 04:03:41.130,3,14.6,0.0,57.0
2025/11/30 04:03:42.130,3,14.26,0.0,57.0
2025/11/30 04:03:43.131,0,13.85,0.0,57.0
2025/11/30 04:03:44.131,3,13.76,0.0,56.0
2025/11/30 04:03:45.131,3,13.72,0.0,56.0
2025/11/30 04:03:46.131,3,14.25,0.0,56.0
2025/11/30 04:03:47.132,95,28.36,0.0,58.0
2025/11/30 04:03:48.132,90,30.86,0.0,58.0
2025/11/30 04:03:49.133,95,30.94,0.0,58.0
2025/11/30 04:03:50.133,95,31.03,0.0,58.0
2025/11/30 04:03:51.134,94,31.17,0.0,59.0
2025/11/30 04:03:52.134,95,31.14,0.0,59.0
2025/11/30 04:03:53.135,93,31.1,0.0,59.0
2025/11/30 04:03:54.135,95,31.07,0.0,59.0
2025/11/30 04:03:55.136,94,31.14,0.0,59.0
2025/11/30 04:03:56.136,95,31.39,0.0,59.0
2025/11/30 04:03:57.136,95,31.19,0.0,59.0
2025/11/30 04:03:58.137,93,31.26,0.0,59.0
2025/11/30 04:03:59.137,95,31.23,0.0,59.0
2025/11/30 04:04:00.138,95,28.92,0.0,57.0
2025/11/30 04:04:01.138,4,13.69,0.0,56.0
2025/11/30 04:04:02.138,3,13.62,0.0,56.0
2025/11/30 04:04:03.139,3,13.51,0.0,55.0
2025/11/30 04:04:04.139,3,13.44,0.0,55.0
2025/11/30 04:04:05.139,3,13.41,0.0,55.0
2025/11/30 04:04:06.139,3,13.5,0.0,55.0
2025/11/30 04:04:07.139,20,14.64,0.0,55.0
2025/11/30 04:04:08.140,2,13.57,0.0,54.0
2025/11/30 04:04:09.140,3,10.8,0.0,53.0
2025/11/30 04:04:10.140,4,7.17,0.0,53.0
2025/11/30 04:04:11.141,3,6.98,0.0,53.0
2025/11/30 04:04:12.141,13,11.95,0.0,53.0
2025/11/30 04:04:13.142,0,12.77,0.0,53.0
2025/11/30 04:04:14.142,0,12.74,0.0,53.0
2025/11/30 04:04:15.142,0,13.36,0.0,54.0
2025/11/30 04:04:16.142,3,13.83,0.0,53.0
